Gene	CUI
b4062	0.0216322796199
b3690	0.021632453822
b0078	0.021634991465
b2420	0.0216364958854
b1494	0.0216375917291
b2735	0.0216417936236
b1536	0.021643259807
b3700	0.0216443975267
b1750	0.0216470353681
b2798	0.0216470675121
b1858	0.0216476344986
b2263	0.0216477378016
b3876	0.0216489092902
b4184	0.0216494786333
b2866	0.0216512314768
b3077	0.0216525863414
b1388	0.0216543949855
b4140	0.0216570453134
b1350	0.0216573358615
b1892	0.0216599212164
b1537	0.0216607534613
b2983	0.021661721124
b2672	0.0216639661221
b3990	0.0216661580677
b1552	0.0216677436589
b1115	0.0216687834382
b0410	0.0216688497976
b3857	0.0216694556834
b0786	0.0216709856407
b0904	0.021671006515
b3351	0.0216746082204
b3712	0.0216778346598
b1806	0.0216786514203
b0974	0.0216789645913
b1875	0.0216789856343
b2492	0.0216794715294
b1582	0.0216812098269
b1897	0.0216816776115
b3327	0.0216820806736
b0385	0.0216825326725
b2091	0.0216829142931
b2223	0.0216832141931
b3569	0.0216852050196
b2844	0.0216869853448
b2740	0.0216871545702
b1266	0.0216872770218
b4168	0.0216890639927
b1706	0.0216906076442
b3539	0.0216912143864
b2213	0.0216914471942
b2180	0.0216916316712
b0307	0.0216924461229
b3944	0.0216946702498
b1449	0.0216947800769
b1034	0.0216961130201
b0396	0.0216967453471
b1526	0.0216972604647
b2257	0.0216979481945
b2466	0.0216980749766
b0608	0.0216983147686
b3020	0.0216984560865
b3585	0.0216987099589
b1644	0.0217033996568
b4403	0.0217041736081
b3408	0.0217111303183
b0834	0.0217114855342
b0457	0.0217118526424
b3023	0.0217119402596
b4188	0.0217140998959
b3039	0.0217155934547
b3402	0.0217162695397
b0219	0.0217169897979
b0348	0.0217227023029
b4293	0.0217236639337
b1800	0.0217239996536
b1176	0.0217267246935
b1201	0.0217274572612
b3467	0.0217277810542
b0762	0.0217291743934
b3678	0.0217319470314
b1183	0.0217329309804
b2793	0.0217352009679
b0952	0.0217369110638
b3561	0.0217385558541
b0982	0.0217387325808
b0742	0.0217422712054
b4377	0.0217435291123
b3508	0.0217459634262
b1399	0.0217478908498
b3887	0.0217490937639
b3326	0.0217491397072
b1673	0.0217491600913
b4372	0.0217492472885
b3310	0.0217507020958
b2289	0.0217521621823
b3482	0.0217530806911
b4453	0.0217530849373
b1813	0.0217563821128
b2509	0.0217564990847
b3710	0.0217586617405
b1771	0.0217613750533
b0708	0.0217615561518
b4353	0.021761874647
b3179	0.0217620897684
b1448	0.0217633758536
b1327	0.0217637079963
b2028	0.0217660939403
b2101	0.0217672780218
b2747	0.0217679752805
b1640	0.0217685877465
b0158	0.0217707004538
b0607	0.021772969177
b0977	0.021773630858
b4663	0.0217749292044
b0490	0.021776037668
b2362	0.0217776330743
b2921	0.0217796851185
b1079	0.0217799520638
b3614	0.0217804983569
b4011	0.0217806871702
b0700	0.0217807294633
b3182	0.0217817192312
b1249	0.0217828641691
b4084	0.0217839510083
b3597	0.0217842373243
b0817	0.0217845454955
b1463	0.0217852453784
b1835	0.0217853449604
b2516	0.0217855266041
b1653	0.0217866955709
b3411	0.0217882297517
b2968	0.0217883777905
b0506	0.0217887262293
b4278	0.0217888789036
b0504	0.0217888946547
b4130	0.0217894063641
b3933	0.0217900933968
b2744	0.021790469546
b1447	0.0217907701163
b0813	0.021792361467
b3874	0.0217932923663
b3066	0.0217949358216
b3905	0.0217983235126
b4115	0.021799387098
b1112	0.0217999306877
b4219	0.0218003267457
b3369	0.0218021564113
b0103	0.021802287799
b0732	0.0218062513518
b0976	0.0218062792856
b0443	0.021807285004
b1916	0.0218076253255
b3520	0.0218122306394
b0271	0.0218147061682
b0141	0.0218178044031
b2783	0.0218181341369
b2543	0.0218201650981
b1066	0.0218225203201
b0877	0.0218240808788
b1726	0.0218252612959
b2574	0.0218256134563
b3360	0.0218258799446
b1633	0.0218266096666
b3593	0.0218266537887
b4686	0.0218276605328
b2824	0.0218295149284
b1284	0.0218301453734
b2434	0.0218318187077
b0805	0.0218319766555
b0023	0.0218353053803
b1554	0.0218364492666
b1622	0.021837996933
b3017	0.0218387844375
b2803	0.0218422803776
b3954	0.0218422848076
b4547	0.0218423774315
b2354	0.0218432715483
b1542	0.0218457306318
b4003	0.0218490699479
b3721	0.0218491243531
b3325	0.0218510762154
b1485	0.0218514507683
b1037	0.0218533304782
b3043	0.0218535522151
b0488	0.0218547701315
b3639	0.0218577357439
b4379	0.0218578044007
b0750	0.0218579792051
b4157	0.0218600939856
b4224	0.02186069475
b0556	0.0218610122405
b4515	0.0218611509424
b3525	0.0218612029739
b0984	0.0218618747508
b3141	0.0218635990478
b2606	0.0218655137192
b1931	0.021868399134
b1520	0.021869524551
b2873	0.0218714252708
b0915	0.0218746997526
b0994	0.0218755720519
b1135	0.0218793126693
b2944	0.021879900418
b1424	0.021881582839
b0460	0.0218833332264
b1701	0.0218834715088
b2219	0.0218841038458
b0807	0.021884650134
b2363	0.0218862804587
b0554	0.0218875104965
b3060	0.0218899165283
b3830	0.0218902481223
b2475	0.0218950128888
b1194	0.0218951141041
b1365	0.0218969951824
b0007	0.0218973401495
b0570	0.0219010822104
b3149	0.0219018096902
b2001	0.0219061883509
b1580	0.0219063758364
b1845	0.021907013695
b3884	0.0219072477754
b1744	0.0219082370206
b2103	0.021910324705
b4149	0.021911002161
b0453	0.0219110224588
b1216	0.0219119514262
b3957	0.0219120113623
b3115	0.0219120283253
b2328	0.0219130993039
b0579	0.0219141906752
b2365	0.021914208921
b4110	0.0219151321226
b2560	0.0219156698484
b3068	0.0219173444306
b2399	0.0219177137731
b2519	0.0219258792791
b0876	0.0219279025763
b2774	0.021929676571
b1815	0.021933457397
b1406	0.0219335244142
b0267	0.0219360817996
b2126	0.0219361646352
b1607	0.0219364055412
b0391	0.0219399392701
b2539	0.0219403072254
b4237	0.021941654116
b2374	0.0219453209328
b4567	0.0219454472424
b2326	0.0219455190529
b2923	0.0219459516725
b1820	0.021946248682
b1727	0.0219464817906
b3902	0.021948556906
b2573	0.0219490535997
b2260	0.021949096441
b2949	0.0219494162017
b1522	0.0219520034722
b0803	0.0219520337924
b0837	0.0219522193857
b0306	0.021952634323
b4075	0.021953243513
b0730	0.0219542302508
b1279	0.0219555763837
b3249	0.0219609907442
b3873	0.0219618485478
b2056	0.0219642598442
b1012	0.0219654883477
b1733	0.0219665051407
b2538	0.0219682328856
b4351	0.0219692469331
b1070	0.0219712266521
b1641	0.021971671915
b2218	0.0219746578146
b4137	0.0219747246892
b0613	0.0219750763993
b1213	0.0219754159979
b2344	0.021976028691
b1810	0.0219765934226
b3471	0.0219807600886
b0804	0.0219826105627
b0215	0.021982739481
b1955	0.0219829461549
b4544	0.0219849846718
b2997	0.0219851595548
b2336	0.0219853563196
b2575	0.021985488858
b2412	0.0219855054415
b0760	0.0219880260527
b4054	0.0219903630377
b3344	0.0219914198176
b1439	0.021991848501
b1867	0.021997716484
b4367	0.0219978378228
b1994	0.0219981435477
b1840	0.0219986336449
b1884	0.0220003967481
b2202	0.0220045984048
b0806	0.0220086782228
b3085	0.0220093929876
b1193	0.0220124558855
b2945	0.0220129183534
b1683	0.0220133138335
b0641	0.0220143573529
b3429	0.0220151387796
b1281	0.0220166829715
b3040	0.0220191768711
b1616	0.0220203714301
b1464	0.0220207753648
b4400	0.0220218853139
b1055	0.0220247595432
b0753	0.022025657611
b0740	0.0220276195235
b2804	0.0220286000078
b1624	0.0220287376338
b0246	0.02203001806
b2615	0.022030323182
b2204	0.0220303303962
b2016	0.0220323783456
b4121	0.0220326110842
b3037	0.0220330548718
b4256	0.0220370426265
b1524	0.0220382199638
b1787	0.0220393271598
b2177	0.0220395778995
b1429	0.0220404246187
b3265	0.0220420684826
b2720	0.0220421533528
b2488	0.0220446099473
b0758	0.0220465201376
b0111	0.0220472117164
b2093	0.0220486837225
b1639	0.0220489353599
b3395	0.0220501354209
b4482	0.0220503711021
b3790	0.0220505763526
b2785	0.0220508893354
b1400	0.0220509747777
b1423	0.0220511524471
b0066	0.0220515895887
b1704	0.0220522909352
b1664	0.022052933745
b0414	0.0220536953303
b1182	0.0220579592611
b4398	0.022058097153
b3024	0.0220588248945
b2771	0.0220596166111
b1153	0.0220599453078
b2272	0.0220600598651
b1427	0.0220610888852
b3375	0.0220629291588
b1376	0.022064411788
b0468	0.022069339745
b1597	0.022070093365
b2777	0.0220709362794
b0411	0.0220724652452
b2097	0.0220737786645
b1952	0.0220748105614
b0325	0.0220752928618
b1426	0.0220767542393
b4169	0.0220779691538
b3195	0.0220780102149
b2265	0.0220781164746
b0259	0.0220782980994
b0552	0.0220782980994
b0656	0.0220782980994
b1331	0.0220782980994
b2030	0.0220782980994
b2192	0.0220782980994
b2982	0.0220782980994
b3218	0.0220782980994
b3505	0.0220782980994
b1421	0.0220800133885
b1853	0.0220801464741
b2203	0.0220810203904
b4522	0.0220816569506
b0711	0.022081707933
b4141	0.0220840575976
b3657	0.0220891704159
b0379	0.0220902666528
b4399	0.0220904166961
b0094	0.0220905678113
b3722	0.022090611258
b1608	0.0220928612396
b2604	0.0220933792434
b2608	0.0220972455857
b2000	0.0220976421954
b3824	0.022097837241
b1967	0.0221014887028
b2267	0.0221029202598
b1891	0.0221031561978
b3992	0.0221033016323
b4231	0.0221038106266
b1294	0.0221040956027
b1059	0.0221046084163
b0916	0.0221110604492
b1705	0.0221133726166
b2027	0.0221144929749
b2237	0.022115993938
b4394	0.0221188031253
b1395	0.0221197403374
b0773	0.0221233000832
b3743	0.0221240000097
b3355	0.0221246459696
b1709	0.0221252971612
b2221	0.0221261405515
b2867	0.022127754031
b2811	0.0221280158363
b1849	0.0221282578551
b3897	0.0221300275669
b4109	0.0221305525207
b3747	0.0221306564937
b4334	0.0221308467518
b2187	0.0221312320659
b2188	0.0221313930547
b1703	0.0221324238694
b4512	0.0221330654069
b0964	0.0221347688227
b1110	0.0221364094208
b2005	0.0221372140108
b0597	0.0221397181882
b3801	0.0221418577623
b4036	0.0221424693834
b1752	0.0221428756737
b0686	0.0221460152647
b0639	0.0221479126961
b2607	0.0221502060511
b0239	0.0221504294952
b2154	0.0221514743724
b2438	0.0221531501212
b0192	0.0221543262548
b4327	0.0221545996631
b1947	0.0221550390502
b2321	0.0221553283107
b1572	0.0221557712378
b0946	0.0221558389086
b0751	0.022155922502
b3656	0.0221560526349
b2737	0.022156235409
b1199	0.0221573879093
b4241	0.0221574472383
b1295	0.0221595326715
b0699	0.0221597426193
b2406	0.0221598003471
b3042	0.0221602740424
b1581	0.0221619868111
b3328	0.0221643678202
b2064	0.0221658931163
b1844	0.0221674936647
b2831	0.0221685454385
b3270	0.0221699283139
b4068	0.022170088418
b1068	0.0221703236571
b1773	0.0221705452761
b2503	0.0221710926596
b2096	0.0221712362323
b1823	0.022173374527
b2743	0.0221742013356
b1515	0.0221762378725
b0636	0.0221769604613
b2690	0.0221780101441
b3034	0.0221797440773
b1583	0.022182452279
b2536	0.022182924281
b0780	0.0221841912961
b2684	0.0221847198591
b2555	0.0221851756517
b4265	0.0221859794755
b2468	0.022187002601
b1329	0.0221874983966
b0802	0.0221878031059
b3921	0.0221908876882
b1209	0.0221911130843
b2173	0.0221911498228
b3013	0.0221914306982
b1628	0.022192958644
b2794	0.0221936176965
b2322	0.0221946991493
b4210	0.022196706624
b3473	0.0221983445619
b4337	0.022201045933
b0640	0.0222010709611
b0376	0.0222011769165
b0186	0.0222033444107
b2800	0.0222035486631
b0433	0.0222056858716
b4037	0.0222061164817
b0285	0.0222074043577
b2072	0.0222076933289
b3061	0.0222088723889
b1798	0.0222113814134
b1381	0.0222114775816
b2250	0.022212251298
b4002	0.0222124250797
b4136	0.0222124647007
b2550	0.0222125436605
b3531	0.0222130346284
b1316	0.0222147969109
b1129	0.0222162407563
b0377	0.0222183488411
b1179	0.0222190181454
b2120	0.0222193404325
b2409	0.0222205100425
b2910	0.0222213869864
b3100	0.022222598846
b1255	0.0222235926114
b1896	0.0222240508521
b2525	0.0222259735315
b3389	0.0222290519219
b1061	0.0222301944288
b4187	0.0222307809671
b0511	0.0222326153743
b0485	0.0222330762838
b1319	0.022235832766
b1342	0.0222407163019
b1048	0.0222408052561
b3280	0.0222409622898
b0069	0.0222412653498
b2673	0.0222423544794
b1685	0.0222435674539
b2055	0.0222440289207
b1475	0.0222455939654
b1190	0.0222460120952
b2149	0.0222464482849
b2212	0.0222468230537
b2258	0.022251873343
b1587	0.0222519042861
b3241	0.0222572057733
b3452	0.0222581817832
b1516	0.0222598395804
b1783	0.022262429728
b3715	0.0222633614444
b2436	0.0222640544851
b1343	0.022265650005
b0895	0.0222660745686
b1105	0.0222677588021
b3662	0.0222678418534
b0030	0.0222679979463
b2444	0.0222696219099
b3346	0.0222698712319
b3580	0.0222712773379
b2066	0.0222714274155
b0483	0.0222716793169
b2565	0.0222726839301
b0418	0.022272907453
b1661	0.0222759665061
b4468	0.0222764959751
b0600	0.0222779373274
b0990	0.0222787433838
b2327	0.0222794617196
b1212	0.0222795200209
b1739	0.0222795464882
b3513	0.0222802763129
b1889	0.0222811701007
b0931	0.0222816703476
b0960	0.0222828354264
b1754	0.0222828941364
b3648	0.0222830588514
b0195	0.0222831445623
b3388	0.0222831492014
b2456	0.0222835064494
b2805	0.0222837817169
b1087	0.0222838149571
b3537	0.0222844327032
b1772	0.0222867271432
b2992	0.0222875589739
b0845	0.0222884392211
b4132	0.0222897399163
b0121	0.0222903930741
b2450	0.0222906450254
b4208	0.0222909588875
b0003	0.0222911688727
b3307	0.0222938507816
b4206	0.0222955776322
b0715	0.0222956182512
b2418	0.0222962582454
b2341	0.0222963945152
b4023	0.0222976993518
b1533	0.0222980291598
b2220	0.0223005556275
b1765	0.0223013221213
b1490	0.0223013629689
b2230	0.0223034321073
b2775	0.0223038448967
b1801	0.0223047493853
b0425	0.022306492795
b4682	0.0223068527965
b2205	0.0223081533192
b1796	0.0223087839521
b3232	0.0223088073791
b2749	0.0223092313249
b2750	0.0223098928092
b3227	0.0223100178097
b2765	0.0223102105154
b2875	0.022310306464
b3637	0.0223109991429
b1477	0.0223119408177
b0191	0.0223126255865
b1398	0.0223127124556
b1222	0.0223131624722
b3026	0.0223133955793
b0388	0.0223138839115
b2556	0.0223166306523
b1004	0.0223170116327
b4481	0.0223208790771
b3553	0.0223209911938
b2660	0.0223217528112
b3606	0.0223218700742
b2152	0.0223231751442
b1394	0.0223238271637
b1259	0.0223252575397
b3883	0.0223261731444
b3521	0.0223271220808
b0378	0.0223281349672
b2121	0.0223284958417
b1440	0.0223300607465
b3661	0.0223303460811
b3550	0.0223320052821
b2086	0.0223331742393
b0092	0.0223335048944
b1731	0.0223336405623
b4392	0.022333868203
b3663	0.0223346356935
b0650	0.0223370905525
b1923	0.0223378514826
b0353	0.0223404678868
b2310	0.0223411665025
b1776	0.0223416414649
b0955	0.0223424369991
b1742	0.0223429410716
b1271	0.0223443813321
b0394	0.0223464281427
b1492	0.0223466238213
b1382	0.0223467407044
b1320	0.0223471192703
b0887	0.0223479161931
b1083	0.0223487915873
b0886	0.0223491680248
b3399	0.0223497265175
b3943	0.0223501100626
b2176	0.0223505698184
b2287	0.0223521709941
b1245	0.022353804939
b3358	0.022354135618
b2256	0.0223555416186
b2714	0.0223557343055
b1219	0.0223560082552
b2062	0.0223564170027
b2789	0.0223567501216
b3300	0.0223578945404
b3904	0.0223583623985
b1618	0.0223597945396
b2599	0.0223609426339
b3567	0.0223612728673
b3459	0.0223619233381
b0040	0.0223621434028
b0872	0.0223624953809
b2776	0.0223628432931
b4125	0.0223635289146
b0142	0.0223636867829
b0857	0.0223653056638
b3576	0.0223656458616
b2147	0.0223658028476
b0093	0.0223666159332
b2172	0.0223698273734
b1393	0.0223708830629
b2331	0.0223725352437
b1387	0.022374704809
b3266	0.0223750849258
b1008	0.0223755231329
b3262	0.022375654981
b2242	0.0223759551792
b0833	0.0223760489975
b3937	0.0223766195892
b0906	0.0223781055605
b0417	0.0223787640159
b1431	0.022381040011
b3509	0.0223827764151
b2950	0.02238455208
b0847	0.0223854076429
b0979	0.0223863382987
b1657	0.0223866024616
b4114	0.0223868902827
b2676	0.0223872302559
b2346	0.0223889723445
b4487	0.0223897345958
b3828	0.0223903455967
b4296	0.0223911540361
b1723	0.0223912499218
b2127	0.0223943247997
b4298	0.0223963091951
b4081	0.0223971831723
b0550	0.0223982792925
b0567	0.022398585434
b3152	0.0224015448885
b4477	0.0224054871874
b3923	0.0224073432845
b3177	0.0224113492029
b2308	0.0224118626657
b3953	0.0224134332399
b2407	0.0224142319482
b4087	0.022414474301
b0106	0.02241624587
b2222	0.0224186573169
b3892	0.022418720243
b1758	0.0224193075638
b3574	0.0224205793473
b1512	0.0224215057263
b1254	0.0224230023908
b3379	0.0224244354017
b0494	0.0224250423791
b2301	0.0224277569274
b1906	0.0224278928
b4155	0.0224283040993
b0491	0.0224283159172
b1924	0.0224287044761
b1782	0.0224291278433
b0293	0.0224315049477
b1075	0.0224330722871
b2471	0.0224344119826
b1134	0.022437035416
b1732	0.0224373052225
b0801	0.022437682512
b0869	0.022438400262
b2061	0.0224384309114
b1925	0.022438682834
b4086	0.0224426446764
b0045	0.0224432117421
b3720	0.0224439128101
b3391	0.0224448458161
b0214	0.0224469272254
b0643	0.0224503234555
b1197	0.0224509539613
b3900	0.022451737963
b1468	0.0224533889634
b4016	0.0224552542429
b0731	0.0224588557354
b1051	0.0224597411125
b2161	0.0224606996715
b0581	0.0224623783765
b1340	0.0224626413169
b3676	0.0224642455202
b4013	0.0224648648087
b3677	0.0224654907898
b3432	0.0224663700582
b3583	0.0224677965695
b2537	0.022469345055
b3684	0.0224716939843
b3010	0.0224733578152
b2965	0.0224744569769
b2398	0.0224746681033
b2249	0.0224754995829
b3492	0.0224765154474
b2766	0.0224769411456
b3102	0.0224785164894
b4102	0.0224806862469
b1812	0.0224820218071
b3670	0.0224824918777
b1617	0.0224839901559
b1397	0.0224875444935
b2883	0.0224885522797
b3667	0.022489856376
b2821	0.0224914372819
b1746	0.0224923028175
b1232	0.0224926181245
b0128	0.0224931689023
b0167	0.0224946691109
b2142	0.0224962409982
b2584	0.0224974884937
b4601	0.0224975321612
b0619	0.0224979942788
b0767	0.0224985200999
b0150	0.0224990838101
b3370	0.0224995272303
b1360	0.0224996433174
b0406	0.0225009527529
b0907	0.0225027996172
b1682	0.0225044658274
b1119	0.0225055761232
b3893	0.0225058600031
b4220	0.0225061905808
b4483	0.0225071383807
b1049	0.0225071682996
b3433	0.022507720806
b1599	0.0225083296347
b3551	0.0225086287516
b2311	0.0225098336409
b2254	0.0225107312917
b2879	0.0225120073294
b1794	0.0225139958804
b1276	0.0225141819998
b2966	0.0225145429825
b3962	0.0225150497226
b2701	0.0225151524476
b2738	0.0225179017496
b3302	0.0225179436746
b2819	0.0225193741404
b1684	0.022521396128
b3633	0.022522201298
b3806	0.0225237410486
b1594	0.0225253378332
b2073	0.02252578898
b1971	0.0225272310267
b0482	0.0225279305464
b3288	0.022529504862
b4471	0.0225297592183
b2907	0.0225304697064
b3546	0.0225307168483
b3363	0.0225309502733
b0772	0.0225312206458
b1262	0.0225313148756
b3239	0.0225313961482
b1330	0.0225314315215
b1825	0.0225320987335
b1564	0.0225332862385
b1180	0.0225333302841
b2713	0.0225341282874
b0419	0.0225356067327
b0187	0.0225369232921
b2963	0.0225389514287
b0874	0.022540541102
b4306	0.0225452068804
b0681	0.0225470607894
b0260	0.0225477299524
b0829	0.0225481245694
b2385	0.0225511917135
b4173	0.02255123386
b4537	0.0225514742903
b2245	0.0225538566599
b0899	0.0225542043496
b3964	0.0225554054972
b0963	0.0225557861197
b3424	0.0225566030051
b1638	0.0225566960276
b3341	0.022557286505
b2432	0.0225574836308
b0440	0.0225579628521
b1595	0.0225581919629
b3835	0.0225585055436
b3888	0.022559337362
b2732	0.0225601141891
b1944	0.0225601986246
b0568	0.0225604936902
b1308	0.0225606576619
b3496	0.0225606954035
b0226	0.0225610170722
b0776	0.0225614104269
b0126	0.022561532951
b0996	0.0225621011218
b2837	0.0225631263045
b2382	0.0225634920459
b1243	0.0225637590123
b2095	0.0225638909204
b1441	0.0225646715022
b0173	0.0225653167289
b1619	0.0225655180913
b2878	0.0225660065174
b2155	0.0225660756821
b2100	0.0225663915159
b1907	0.0225683823003
b3131	0.0225693409996
b1774	0.0225711373442
b3380	0.0225722388394
b2388	0.0225737295589
b1692	0.0225745422146
b3735	0.0225755309929
b1546	0.0225756682898
b1745	0.0225760805236
b0399	0.0225761747865
b3963	0.0225761894725
b4358	0.0225773047134
b0587	0.0225777074682
b3556	0.0225785806875
b1831	0.0225821044137
b2936	0.022582751968
b2131	0.022583270417
b0037	0.0225833310895
b0177	0.0225842052203
b0479	0.0225844612241
b0831	0.0225854645093
b0421	0.0225879450325
b1373	0.0225879945911
b4419	0.0225890461927
b4423	0.0225890461927
b1100	0.0225925139849
b4039	0.0225926872386
b2247	0.0225932340874
b4078	0.0225953566054
b2951	0.0225955343378
b2893	0.0225961029449
b2725	0.0225974750445
b2644	0.022598377736
b2987	0.0225989417716
b0080	0.0225992906698
b1601	0.0225996676958
b3481	0.0225999134186
b1584	0.0226002302736
b3752	0.0226007876967
b0966	0.0226019634581
b0308	0.0226024416124
b1019	0.022605534039
b3518	0.0226063609094
b2675	0.0226072304936
b1325	0.0226075142957
b2809	0.022607934049
b2748	0.0226089540532
b4314	0.0226098241115
b3381	0.0226098413765
b2825	0.0226102598034
b2609	0.0226109273145
b2162	0.022611531771
b0493	0.0226118505097
b2317	0.0226121598848
b4194	0.0226125603428
b1009	0.0226126672522
b2008	0.022613215884
b2251	0.0226170892984
b4018	0.0226176443439
b1808	0.0226191771099
b3197	0.0226197916059
b3719	0.0226199429195
b2736	0.0226201622187
b1687	0.0226224636875
b0179	0.022623467447
b3298	0.0226272995077
b0336	0.0226275668926
b3474	0.0226280822471
b0284	0.0226281630554
b0368	0.0226292199122
b3397	0.0226315245215
b2618	0.0226317502306
b0945	0.0226320529624
b1908	0.0226322950512
b0601	0.0226330497725
b3850	0.0226333994297
b2996	0.0226357840129
b0398	0.0226361123208
b2496	0.02263692152
b2683	0.0226378884593
b2899	0.0226384076303
b1386	0.02264341388
b4252	0.0226436851911
b3263	0.0226446995353
b0618	0.0226452931846
b2482	0.022645619971
b3240	0.0226458373774
b3554	0.0226459681313
b4186	0.0226461393626
b0756	0.0226468041819
b3620	0.0226469269906
b0890	0.0226469839257
b1113	0.0226469861741
b2563	0.0226495065054
b0832	0.0226507067269
b4148	0.0226510195113
b0019	0.022651405798
b2712	0.0226515299161
b2140	0.0226522694233
b2003	0.0226529931554
b4466	0.0226532363545
b1759	0.0226539227697
b0344	0.0226544411693
b0696	0.0226544487975
b3367	0.0226559683009
b0013	0.0226571748464
b1076	0.0226577026928
b3364	0.0226578276576
b3383	0.0226587090947
b0009	0.0226599207959
b3651	0.0226600361788
b2224	0.0226600618608
b2818	0.0226611614776
b0046	0.0226615252324
b2817	0.0226622670023
b4042	0.0226627937894
b2137	0.0226630698689
b1011	0.0226632679588
b0868	0.0226633325043
b3243	0.0226639978951
b3665	0.0226654710626
b2015	0.0226661087426
b1291	0.0226661597897
b0390	0.0226670573038
b4027	0.0226726212665
b3848	0.0226732113937
b1006	0.0226754131559
b2567	0.0226756719519
b3070	0.0226764229614
b3635	0.0226769152249
b3078	0.0226787614566
b0403	0.0226798234059
b1680	0.022680615629
b2042	0.022681702678
b3655	0.0226840610324
b1855	0.0226846728868
b4304	0.022685240672
b3031	0.022685890662
b1712	0.0226859347735
b2956	0.0226875510469
b1839	0.022688061049
b0452	0.022689642821
b1370	0.0226912238145
b4675	0.0226914143963
b2585	0.0226921071425
b4074	0.0226936311867
b4551	0.0226944544089
b3786	0.0227002058387
b2620	0.0227002512032
b2151	0.022700407402
b1631	0.0227012577223
b3844	0.0227017718753
b0572	0.0227040954971
b1246	0.0227043794206
b3934	0.0227045055619
b3398	0.022704588496
b0298	0.0227064320588
b0373	0.0227064320588
b0540	0.0227064320588
b1027	0.0227064320588
b2088	0.0227064320588
b4359	0.0227069317907
b1218	0.0227070403234
b0909	0.0227074549336
b2703	0.0227105451009
b1200	0.0227118301675
b3907	0.0227136659671
b1883	0.0227144511778
b2435	0.0227145787685
b1192	0.0227150841341
b3838	0.0227154207752
b1181	0.0227154877432
b0921	0.0227155227408
b2984	0.0227155692794
b2677	0.0227160889129
b1747	0.0227165495733
b2929	0.0227165660303
b0429	0.0227170126846
b1757	0.0227185827662
b2700	0.022720715723
b0592	0.0227213142072
b0318	0.0227219574936
b1753	0.0227220138678
b2068	0.0227222898604
b2268	0.0227236598899
b2366	0.0227239881661
b3008	0.0227246376658
b1487	0.0227246693122
b1204	0.0227259614118
b1321	0.022727788539
b3063	0.0227279303679
b0920	0.0227284411657
b0818	0.0227284548721
b2707	0.0227286604427
b2148	0.0227295092729
b2469	0.0227325658197
b2791	0.022732693342
b3646	0.0227332035022
b1486	0.0227332301714
b2472	0.0227344010645
b3376	0.0227372287305
b4269	0.0227387938875
b4183	0.0227393982323
b1081	0.0227465557722
b1992	0.0227519878741
b2548	0.0227522401371
b2307	0.0227526280401
b2834	0.0227531871028
b0879	0.0227535414344
b0838	0.0227547419325
b0052	0.0227568990323
b4421	0.0227579991177
b3304	0.0227585265399
b4118	0.0227616557446
b1660	0.0227619178579
b0316	0.0227619725033
b2975	0.0227630091326
b0796	0.0227647004154
b3205	0.0227660813736
b4568	0.0227664013749
b2059	0.0227667659955
b3809	0.022771153928
b1799	0.0227726508381
b4167	0.0227729615572
b2769	0.0227731849107
b2300	0.0227739589559
b2299	0.0227742799344
b1851	0.0227766165388
b2881	0.0227789172054
b2304	0.0227796155686
b1132	0.0227816665474
b4386	0.0227817314682
b0692	0.0227823902293
b4214	0.0227823932363
b2067	0.0227827707619
b2293	0.0227828564357
b0902	0.0227837286265
b2920	0.0227855823337
b0936	0.0227869087935
b1538	0.0227869886942
b3820	0.0227873306927
b2342	0.0227876200139
b3160	0.0227886699199
b4340	0.0227894451226
b2340	0.0227919271601
b2433	0.0227927278844
b3248	0.0227933507799
b4119	0.0227936449101
b2141	0.0227941005377
b0983	0.0227943968247
b0935	0.0227945579667
b2303	0.0227959933437
b3995	0.0227964716887
b0782	0.0227990237328
b3909	0.0228004980208
b3138	0.0228009217701
b1795	0.0228011936481
b2160	0.0228013740824
b0516	0.0228017974768
b0486	0.0228025776429
b0188	0.0228047040131
b1719	0.0228059514824
b0113	0.0228069795829
b3081	0.0228070207019
b1332	0.0228081367423
b1751	0.0228085557685
b4330	0.0228092382198
b0084	0.0228115981221
b2484	0.0228132745699
b3076	0.0228141832872
b1922	0.0228142594073
b1293	0.0228142941621
b2182	0.0228147301738
b4029	0.0228150426645
b0978	0.0228154011645
b1035	0.0228158618329
b2916	0.0228177789488
b1078	0.0228183698669
b1927	0.0228183778277
b0061	0.0228186166496
b2686	0.0228192164094
b1307	0.0228195673618
b3154	0.0228249644113
b3999	0.0228250862214
b2842	0.0228267188962
b2216	0.0228272963084
b2207	0.0228280076918
b0515	0.022828632677
b2119	0.0228290712775
b2298	0.0228291413598
b1077	0.0228320421242
b2478	0.022832878739
b3591	0.0228331566239
b2802	0.0228331755266
b2198	0.0228334589872
b3158	0.0228335326983
b0792	0.0228336771019
b3430	0.0228339185076
b2980	0.0228339492637
b3290	0.0228345681944
b2243	0.0228353861791
b2430	0.0228370379906
b1885	0.0228370887851
b0896	0.0228382005625
b0761	0.0228406871085
b1642	0.0228425344732
b0621	0.0228449597104
b3812	0.0228452212286
b2170	0.0228474754516
b3673	0.0228481289723
b3222	0.0228504476606
b2157	0.0228508625426
b2729	0.0228522139957
b3139	0.0228543811936
b2807	0.0228551547744
b1777	0.0228573539877
b1694	0.0228580508038
